hum_prot,hum_prot_name,study_name,bacterial_cluster,bacterial_gene_names,phylum,class,order,family,genus,species
P06239,{'LCK'},FranzosaEA_2019,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_farmeri
P06239,{'LCK'},FranzosaEA_2019,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Enterobacter,s__Enterobacter_cloacae_complex
P06239,{'LCK'},FranzosaEA_2019,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P06239,{'LCK'},FranzosaEA_2019,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_quasipneumoniae
P06239,{'LCK'},FranzosaEA_2019,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_variicola
P06239,{'LCK'},FranzosaEA_2019,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia_coli
P06239,{'LCK'},FranzosaEA_2019,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_variicola_CAG_634
P06239,{'LCK'},FranzosaEA_2019,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_oxytoca
P06239,{'LCK'},FranzosaEA_2019,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_variicola
P06239,{'LCK'},FranzosaEA_2019,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_michiganensis
P06239,{'LCK'},FranzosaEA_2019,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P06239,{'LCK'},FranzosaEA_2019,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_oxytoca
P06239,{'LCK'},FranzosaEA_2019,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P06239,{'LCK'},FranzosaEA_2019,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Morganellaceae,g__Proteus,s__Proteus_mirabilis
P06239,{'LCK'},FranzosaEA_2019,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P06239,{'LCK'},FranzosaEA_2019,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Morganellaceae,g__Proteus,s__Proteus_vulgaris
P06239,{'LCK'},FranzosaEA_2019,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__Haemophilus_pittmaniae
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia_coli
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_braakii
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_youngae
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_freundii
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Leclercia,s__Leclercia_adecarboxylata
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Enterobacter,s__Enterobacter_mori
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Kluyvera,s__Kluyvera_ascorbata
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_aerogenes
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_amalonaticus
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia_albertii
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Staphylococcus,s__Staphylococcus_epidermidis
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_oxytoca
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_portucalensis
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_werkmanii
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia_marmotae
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Kluyvera,s__Kluyvera_cryocrescens
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Kosakonia,s__Kosakonia_sacchari
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Kluyvera,s__Kluyvera_georgiana
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia_coli
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_amalonaticus
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia_albertii
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_farmeri
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__Haemophilus_parainfluenzae
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__Haemophilus_sp_HMSC71H05
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__Haemophilus_haemolyticus
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_variicola_CAG_634
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_variicola
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_oxytoca
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia_coli
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_quasipneumoniae
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_aerogenes
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_oxytoca
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_variicola
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Raoultella,s__Raoultella_ornithinolytica
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_michiganensis
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Aggregatibacter,s__Aggregatibacter_segnis
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Morganellaceae,g__Proteus,s__Proteus_mirabilis
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Morganellaceae,g__Proteus,s__Proteus_vulgaris
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Morganellaceae,g__Proteus,s__Proteus_penneri
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Morganellaceae,g__Proteus,s__Proteus_hauseri
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__Haemophilus_parahaemolyticus
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__Haemophilus_paraphrohaemolyticus
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__Haemophilus_sputorum
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_aerogenes
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_oxytoca
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Raoultella,s__Raoultella_ornithinolytica
P06239,{'LCK'},SchirmerM_2018,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__Haemophilus_pittmaniae
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__Haemophilus_sp_HMSC71H05
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__Haemophilus_parainfluenzae
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia_coli
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Staphylococcus,s__Staphylococcus_succinus
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_braakii
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_freundii
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_youngae
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Staphylococcus,s__Staphylococcus_epidermidis
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_oxytoca
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_portucalensis
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia_marmotae
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Metakosakonia,s__Kluyvera_intestini
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_werkmanii
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_koseri
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia_coli
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_koseri
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Cronobacter,s__Cronobacter_sakazakii
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_michiganensis
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Raoultella,s__Raoultella_planticola
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_oxytoca
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Raoultella,s__Raoultella_ornithinolytica
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia_coli
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_variicola
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_variicola_CAG_634
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_quasipneumoniae
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_oxytoca
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_variicola
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_michiganensis
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_oxytoca
P06239,{'LCK'},FengQ_2015,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella_pneumoniae
P06239,{'LCK'},ZellerG_2014,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__Pseudomonas_fragi
P06239,{'LCK'},ZellerG_2014,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__Haemophilus_sp_HMSC71H05
P06239,{'LCK'},ZellerG_2014,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__Haemophilus_parainfluenzae
P06239,{'LCK'},ZellerG_2014,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia_coli
P06239,{'LCK'},ZellerG_2014,UniRef50_Q765B0,['fklB VME_16270' 'fklB XSR1_90091' nan],p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__Citrobacter_freundii
